"Plot Title: 21744381"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21744381, SEN S/N: 21744381, LBL: F)","Coupler Attached (LGR S/N: 21744381)","Host Connected (LGR S/N: 21744381)","Stopped (LGR S/N: 21744381)","End Of File (LGR S/N: 21744381)"
19970,01/03/24 03:15:00 PM,28.357,,,,
19971,01/03/24 03:30:00 PM,28.754,,,,
19972,01/03/24 03:45:00 PM,28.853,,,,
19973,01/03/24 04:00:00 PM,28.258,,,,
19974,01/03/24 04:15:00 PM,28.953,,,,
19975,01/03/24 04:30:00 PM,28.655,,,,
19976,01/03/24 04:45:00 PM,28.357,,,,
19977,01/03/24 05:00:00 PM,28.953,,,,
19978,01/03/24 05:15:00 PM,28.456,,,,
19979,01/03/24 05:30:00 PM,28.555,,,,
19980,01/03/24 05:45:00 PM,28.853,,,,
19981,01/03/24 06:00:00 PM,28.258,,,,
19982,01/03/24 06:15:00 PM,28.853,,,,
19983,01/03/24 06:30:00 PM,28.555,,,,
19984,01/03/24 06:45:00 PM,28.357,,,,
19985,01/03/24 07:00:00 PM,28.853,,,,
19986,01/03/24 07:15:00 PM,28.258,,,,
19987,01/03/24 07:30:00 PM,28.754,,,,
19988,01/03/24 07:45:00 PM,28.655,,,,
19989,01/03/24 08:00:00 PM,28.258,,,,
19990,01/03/24 08:15:00 PM,28.953,,,,
19991,01/03/24 08:30:00 PM,28.456,,,,
19992,01/03/24 08:45:00 PM,28.555,,,,
19993,01/03/24 09:00:00 PM,28.754,,,,
19994,01/03/24 09:15:00 PM,28.159,,,,
19995,01/03/24 09:30:00 PM,28.853,,,,
19996,01/03/24 09:45:00 PM,28.456,,,,
19997,01/03/24 10:00:00 PM,28.456,,,,
19998,01/03/24 10:15:00 PM,28.754,,,,
19999,01/03/24 10:30:00 PM,28.159,,,,
20000,01/03/24 10:45:00 PM,28.754,,,,
20001,01/03/24 11:00:00 PM,28.555,,,,
20002,01/03/24 11:15:00 PM,28.258,,,,
20003,01/03/24 11:30:00 PM,28.754,,,,
20004,01/03/24 11:45:00 PM,28.159,,,,
20005,01/04/24 12:00:00 AM,28.754,,,,
20006,01/04/24 12:15:00 AM,28.456,,,,
20007,01/04/24 12:30:00 AM,28.258,,,,
20008,01/04/24 12:45:00 AM,28.754,,,,
20009,01/04/24 01:00:00 AM,28.159,,,,
20010,01/04/24 01:15:00 AM,28.754,,,,
20011,01/04/24 01:30:00 AM,28.456,,,,
20012,01/04/24 01:45:00 AM,28.159,,,,
20013,01/04/24 02:00:00 AM,28.655,,,,
20014,01/04/24 02:15:00 AM,28.060,,,,
20015,01/04/24 02:30:00 AM,28.655,,,,
20016,01/04/24 02:45:00 AM,28.456,,,,
20017,01/04/24 03:00:00 AM,28.258,,,,
20018,01/04/24 03:15:00 AM,28.754,,,,
20019,01/04/24 03:30:00 AM,28.060,,,,
20020,01/04/24 03:45:00 AM,28.655,,,,
20021,01/04/24 04:00:00 AM,28.456,,,,
20022,01/04/24 04:15:00 AM,28.159,,,,
20023,01/04/24 04:30:00 AM,28.754,,,,
20024,01/04/24 04:45:00 AM,28.159,,,,
20025,01/04/24 05:00:00 AM,28.555,,,,
20026,01/04/24 05:15:00 AM,28.555,,,,
20027,01/04/24 05:30:00 AM,28.060,,,,
20028,01/04/24 05:45:00 AM,28.754,,,,
20029,01/04/24 06:00:00 AM,28.357,,,,
20030,01/04/24 06:15:00 AM,28.456,,,,
20031,01/04/24 06:30:00 AM,28.655,,,,
20032,01/04/24 06:45:00 AM,27.961,,,,
20033,01/04/24 07:00:00 AM,28.853,,,,
20034,01/04/24 07:15:00 AM,28.456,,,,
20035,01/04/24 07:30:00 AM,28.258,,,,
20036,01/04/24 07:45:00 AM,28.754,,,,
20037,01/04/24 08:00:00 AM,28.060,,,,
20038,01/04/24 08:15:00 AM,28.555,,,,
20039,01/04/24 08:30:00 AM,28.555,,,,
20040,01/04/24 08:45:00 AM,27.961,,,,
20041,01/04/24 09:00:00 AM,28.853,,,,
20042,01/04/24 09:15:00 AM,28.258,,,,
20043,01/04/24 09:30:00 AM,28.357,,,,
20044,01/04/24 09:45:00 AM,28.754,,,,
20045,01/04/24 10:00:00 AM,28.060,,,,
20046,01/04/24 10:15:00 AM,28.655,,,,
20047,01/04/24 10:30:00 AM,28.555,,,,
20048,01/04/24 10:45:00 AM,28.060,,,,
20049,01/04/24 11:00:00 AM,28.754,,,,
20050,01/04/24 11:15:00 AM,28.159,,,,
20051,01/04/24 11:30:00 AM,28.456,,,,
20052,01/04/24 11:45:00 AM,28.655,,,,
20053,01/04/24 12:00:00 PM,27.961,,,,
20054,01/04/24 12:15:00 PM,28.754,,,,
20055,01/04/24 12:30:00 PM,28.357,,,,
20056,01/04/24 12:45:00 PM,28.357,,,,
20057,01/04/24 01:00:00 PM,28.655,,,,
20058,01/04/24 01:15:00 PM,27.961,,,,
20059,01/04/24 01:30:00 PM,28.655,,,,
20060,01/04/24 01:45:00 PM,28.456,,,,
20061,01/04/24 02:00:00 PM,28.159,,,,
20062,01/04/24 02:15:00 PM,28.754,,,,
20063,01/04/24 02:30:00 PM,28.159,,,,
20064,01/04/24 02:45:00 PM,28.555,,,,
20065,01/04/24 03:00:00 PM,28.555,,,,
20066,01/04/24 03:15:00 PM,27.961,,,,
20067,01/04/24 03:30:00 PM,28.754,,,,
20068,01/04/24 03:45:00 PM,28.258,,,,
20069,01/04/24 04:00:00 PM,28.357,,,,
20070,01/04/24 04:15:00 PM,28.655,,,,
20071,01/04/24 04:30:00 PM,28.060,,,,
20072,01/04/24 04:45:00 PM,28.754,,,,
20073,01/04/24 05:00:00 PM,28.456,,,,
20074,01/04/24 05:15:00 PM,28.258,,,,
20075,01/04/24 05:30:00 PM,28.853,,,,
20076,01/04/24 05:45:00 PM,28.060,,,,
20077,01/04/24 06:00:00 PM,28.754,,,,
20078,01/04/24 06:15:00 PM,28.555,,,,
20079,01/04/24 06:30:00 PM,28.159,,,,
20080,01/04/24 06:45:00 PM,28.853,,,,
20081,01/04/24 07:00:00 PM,28.258,,,,
20082,01/04/24 07:15:00 PM,28.555,,,,
20083,01/04/24 07:30:00 PM,28.655,,,,
20084,01/04/24 07:45:00 PM,28.060,,,,
20085,01/04/24 08:00:00 PM,28.754,,,,
20086,01/04/24 08:15:00 PM,28.555,,,,
20087,01/04/24 08:30:00 PM,28.159,,,,
20088,01/04/24 08:45:00 PM,28.853,,,,
20089,01/04/24 09:00:00 PM,28.258,,,,
20090,01/04/24 09:15:00 PM,28.555,,,,
20091,01/04/24 09:30:00 PM,28.754,,,,
20092,01/04/24 09:45:00 PM,28.060,,,,
20093,01/04/24 10:00:00 PM,28.754,,,,
20094,01/04/24 10:15:00 PM,28.555,,,,
20095,01/04/24 10:30:00 PM,28.258,,,,
20096,01/04/24 10:45:00 PM,28.953,,,,
20097,01/04/24 11:00:00 PM,28.258,,,,
20098,01/04/24 11:15:00 PM,28.655,,,,
20099,01/04/24 11:30:00 PM,28.655,,,,
20100,01/04/24 11:45:00 PM,28.060,,,,
20101,01/05/24 12:00:00 AM,28.853,,,,
20102,01/05/24 12:15:00 AM,28.357,,,,
20103,01/05/24 12:30:00 AM,28.456,,,,
20104,01/05/24 12:45:00 AM,28.853,,,,
20105,01/05/24 01:00:00 AM,28.060,,,,
20106,01/05/24 01:15:00 AM,28.853,,,,
20107,01/05/24 01:30:00 AM,28.456,,,,
20108,01/05/24 01:45:00 AM,28.258,,,,
20109,01/05/24 02:00:00 AM,28.853,,,,
20110,01/05/24 02:15:00 AM,28.159,,,,
20111,01/05/24 02:30:00 AM,28.853,,,,
20112,01/05/24 02:45:00 AM,28.655,,,,
20113,01/05/24 03:00:00 AM,28.258,,,,
20114,01/05/24 03:15:00 AM,28.953,,,,
20115,01/05/24 03:30:00 AM,28.258,,,,
20116,01/05/24 03:45:00 AM,28.655,,,,
20117,01/05/24 04:00:00 AM,28.754,,,,
20118,01/05/24 04:15:00 AM,28.060,,,,
20119,01/05/24 04:30:00 AM,29.053,,,,
20120,01/05/24 04:45:00 AM,28.456,,,,
20121,01/05/24 05:00:00 AM,28.456,,,,
20122,01/05/24 05:15:00 AM,28.953,,,,
20123,01/05/24 05:30:00 AM,28.159,,,,
20124,01/05/24 05:45:00 AM,28.953,,,,
20125,01/05/24 06:00:00 AM,28.655,,,,
20126,01/05/24 06:15:00 AM,28.258,,,,
20127,01/05/24 06:30:00 AM,29.053,,,,
20128,01/05/24 06:45:00 AM,28.357,,,,
20129,01/05/24 07:00:00 AM,28.655,,,,
20130,01/05/24 07:15:00 AM,28.853,,,,
20131,01/05/24 07:30:00 AM,28.159,,,,
20132,01/05/24 07:45:00 AM,29.053,,,,
20133,01/05/24 08:00:00 AM,28.555,,,,
20134,01/05/24 08:15:00 AM,28.456,,,,
20135,01/05/24 08:30:00 AM,28.953,,,,
20136,01/05/24 08:45:00 AM,28.258,,,,
20137,01/05/24 09:00:00 AM,28.853,,,,
20138,01/05/24 09:15:00 AM,28.754,,,,
20139,01/05/24 09:30:00 AM,28.159,,,,
20140,01/05/24 09:45:00 AM,29.053,,,,
20141,01/05/24 10:00:00 AM,28.555,,,,
20142,01/05/24 10:15:00 AM,28.456,,,,
20143,01/05/24 10:30:00 AM,28.953,,,,
20144,01/05/24 10:45:00 AM,28.258,,,,
20145,01/05/24 11:00:00 AM,28.953,,,,
20146,01/05/24 11:15:00 AM,28.655,,,,
20147,01/05/24 11:30:00 AM,28.258,,,,
20148,01/05/24 11:45:00 AM,29.053,,,,
20149,01/05/24 12:00:00 PM,28.357,,,,
20150,01/05/24 12:15:00 PM,28.754,,,,
20151,01/05/24 12:30:00 PM,28.853,,,,
20152,01/05/24 12:45:00 PM,28.258,,,,
20153,01/05/24 01:00:00 PM,29.352,,,,
20154,01/05/24 01:15:00 PM,28.655,,,,
20155,01/05/24 01:30:00 PM,28.754,,,,
20156,01/05/24 01:45:00 PM,29.152,,,,
20157,01/05/24 02:00:00 PM,28.456,,,,
20158,01/05/24 02:15:00 PM,28.953,,,,
20159,01/05/24 02:30:00 PM,28.555,,,,
20160,01/05/24 02:45:00 PM,26.390,,,,
20161,01/05/24 03:00:00 PM,27.468,,,,
20162,01/05/24 03:15:00 PM,26.683,,,,
20163,01/05/24 03:30:00 PM,27.468,,,,
20164,01/05/24 03:45:00 PM,27.075,,,,
20165,01/05/24 04:00:00 PM,27.567,,,,
20166,01/05/24 04:15:00 PM,27.567,,,,
20167,01/05/24 04:30:00 PM,27.272,,,,
20168,01/05/24 04:45:00 PM,27.961,,,,
20169,01/05/24 05:00:00 PM,27.370,,,,
20170,01/05/24 05:15:00 PM,28.060,,,,
20171,01/05/24 05:30:00 PM,27.862,,,,
20172,01/05/24 05:45:00 PM,27.665,,,,
20173,01/05/24 06:00:00 PM,28.258,,,,
20174,01/05/24 06:15:00 PM,27.567,,,,
20175,01/05/24 06:30:00 PM,28.357,,,,
20176,01/05/24 06:45:00 PM,28.060,,,,
20177,01/05/24 07:00:00 PM,27.764,,,,
20178,01/05/24 07:15:00 PM,28.456,,,,
20179,01/05/24 07:30:00 PM,27.862,,,,
20180,01/05/24 07:45:00 PM,28.258,,,,
20181,01/05/24 08:00:00 PM,28.357,,,,
20182,01/05/24 08:15:00 PM,27.764,,,,
20183,01/05/24 08:30:00 PM,28.655,,,,
20184,01/05/24 08:45:00 PM,28.159,,,,
20185,01/05/24 09:00:00 PM,28.060,,,,
20186,01/05/24 09:15:00 PM,28.555,,,,
20187,01/05/24 09:30:00 PM,27.961,,,,
20188,01/05/24 09:45:00 PM,28.456,,,,
20189,01/05/24 10:00:00 PM,28.456,,,,
20190,01/05/24 10:15:00 PM,27.862,,,,
20191,01/05/24 10:30:00 PM,28.754,,,,
20192,01/05/24 10:45:00 PM,28.258,,,,
20193,01/05/24 11:00:00 PM,28.060,,,,
20194,01/05/24 11:15:00 PM,28.655,,,,
20195,01/05/24 11:30:00 PM,28.060,,,,
20196,01/05/24 11:45:00 PM,28.357,,,,
20197,01/06/24 12:00:00 AM,28.555,,,,
20198,01/06/24 12:15:00 AM,27.961,,,,
20199,01/06/24 12:30:00 AM,28.555,,,,
20200,01/06/24 12:45:00 AM,28.456,,,,
20201,01/06/24 01:00:00 AM,27.862,,,,
20202,01/06/24 01:15:00 AM,28.655,,,,
20203,01/06/24 01:30:00 AM,28.357,,,,
20204,01/06/24 01:45:00 AM,27.961,,,,
20205,01/06/24 02:00:00 AM,28.754,,,,
20206,01/06/24 02:15:00 AM,28.258,,,,
20207,01/06/24 02:30:00 AM,28.159,,,,
20208,01/06/24 02:45:00 AM,28.655,,,,
20209,01/06/24 03:00:00 AM,28.060,,,,
20210,01/06/24 03:15:00 AM,28.555,,,,
20211,01/06/24 03:30:00 AM,28.555,,,,
20212,01/06/24 03:45:00 AM,27.961,,,,
20213,01/06/24 04:00:00 AM,28.655,,,,
20214,01/06/24 04:15:00 AM,28.357,,,,
20215,01/06/24 04:30:00 AM,27.961,,,,
20216,01/06/24 04:45:00 AM,28.655,,,,
20217,01/06/24 05:00:00 AM,28.258,,,,
20218,01/06/24 05:15:00 AM,28.159,,,,
20219,01/06/24 05:30:00 AM,28.655,,,,
20220,01/06/24 05:45:00 AM,28.060,,,,
20221,01/06/24 06:00:00 AM,28.357,,,,
20222,01/06/24 06:15:00 AM,28.555,,,,
20223,01/06/24 06:30:00 AM,27.961,,,,
20224,01/06/24 06:45:00 AM,28.555,,,,
20225,01/06/24 07:00:00 AM,28.456,,,,
20226,01/06/24 07:15:00 AM,27.862,,,,
20227,01/06/24 07:30:00 AM,28.655,,,,
20228,01/06/24 07:45:00 AM,28.357,,,,
20229,01/06/24 08:00:00 AM,27.862,,,,
20230,01/06/24 08:15:00 AM,28.655,,,,
20231,01/06/24 08:30:00 AM,28.258,,,,
20232,01/06/24 08:45:00 AM,27.961,,,,
20233,01/06/24 09:00:00 AM,28.655,,,,
20234,01/06/24 09:15:00 AM,28.159,,,,
20235,01/06/24 09:30:00 AM,28.159,,,,
20236,01/06/24 09:45:00 AM,28.555,,,,
20237,01/06/24 10:00:00 AM,27.961,,,,
20238,01/06/24 10:15:00 AM,28.357,,,,
20239,01/06/24 10:30:00 AM,28.555,,,,
20240,01/06/24 10:45:00 AM,27.961,,,,
20241,01/06/24 11:00:00 AM,28.357,,,,
20242,01/06/24 11:15:00 AM,28.456,,,,
20243,01/06/24 11:30:00 AM,27.862,,,,
20244,01/06/24 11:45:00 AM,28.555,,,,
20245,01/06/24 12:00:00 PM,28.357,,,,
20246,01/06/24 12:15:00 PM,27.862,,,,
20247,01/06/24 12:30:00 PM,28.655,,,,
20248,01/06/24 12:45:00 PM,28.159,,,,
20249,01/06/24 01:00:00 PM,27.961,,,,
20250,01/06/24 01:15:00 PM,28.555,,,,
20251,01/06/24 01:30:00 PM,28.060,,,,
20252,01/06/24 01:45:00 PM,28.258,,,,
20253,01/06/24 02:00:00 PM,28.456,,,,
20254,01/06/24 02:15:00 PM,27.862,,,,
20255,01/06/24 02:30:00 PM,28.456,,,,
20256,01/06/24 02:45:00 PM,28.357,,,,
20257,01/06/24 03:00:00 PM,27.862,,,,
20258,01/06/24 03:15:00 PM,28.555,,,,
20259,01/06/24 03:30:00 PM,28.060,,,,
20260,01/06/24 03:45:00 PM,27.764,,,,
20261,01/06/24 04:00:00 PM,28.357,,,,
20262,01/06/24 04:15:00 PM,27.862,,,,
20263,01/06/24 04:30:00 PM,27.961,,,,
20264,01/06/24 04:45:00 PM,28.258,,,,
20265,01/06/24 05:00:00 PM,27.764,,,,
20266,01/06/24 05:15:00 PM,28.159,,,,
20267,01/06/24 05:30:00 PM,28.258,,,,
20268,01/06/24 05:45:00 PM,27.764,,,,
20269,01/06/24 06:00:00 PM,28.258,,,,
20270,01/06/24 06:15:00 PM,28.060,,,,
20271,01/06/24 06:30:00 PM,27.665,,,,
20272,01/06/24 06:45:00 PM,28.258,,,,
20273,01/06/24 07:00:00 PM,28.060,,,,
20274,01/06/24 07:15:00 PM,27.665,,,,
20275,01/06/24 07:30:00 PM,28.258,,,,
20276,01/06/24 07:45:00 PM,27.961,,,,
20277,01/06/24 08:00:00 PM,27.764,,,,
20278,01/06/24 08:15:00 PM,28.258,,,,
20279,01/06/24 08:30:00 PM,27.862,,,,
20280,01/06/24 08:45:00 PM,27.862,,,,
20281,01/06/24 09:00:00 PM,28.159,,,,
20282,01/06/24 09:15:00 PM,27.764,,,,
20283,01/06/24 09:30:00 PM,28.060,,,,
20284,01/06/24 09:45:00 PM,28.159,,,,
20285,01/06/24 10:00:00 PM,27.665,,,,
20286,01/06/24 10:15:00 PM,28.060,,,,
20287,01/06/24 10:30:00 PM,28.060,,,,
20288,01/06/24 10:45:00 PM,27.665,,,,
20289,01/06/24 11:00:00 PM,28.258,,,,
20290,01/06/24 11:15:00 PM,28.060,,,,
20291,01/06/24 11:30:00 PM,27.665,,,,
20292,01/06/24 11:45:00 PM,28.258,,,,
20293,01/07/24 12:00:00 AM,27.961,,,,
20294,01/07/24 12:15:00 AM,27.764,,,,
20295,01/07/24 12:30:00 AM,28.258,,,,
20296,01/07/24 12:45:00 AM,27.862,,,,
20297,01/07/24 01:00:00 AM,28.060,,,,
20298,01/07/24 01:15:00 AM,28.258,,,,
20299,01/07/24 01:30:00 AM,27.764,,,,
20300,01/07/24 01:45:00 AM,28.159,,,,
20301,01/07/24 02:00:00 AM,28.159,,,,
20302,01/07/24 02:15:00 AM,27.764,,,,
20303,01/07/24 02:30:00 AM,28.357,,,,
20304,01/07/24 02:45:00 AM,28.060,,,,
20305,01/07/24 03:00:00 AM,27.862,,,,
20306,01/07/24 03:15:00 AM,28.357,,,,
20307,01/07/24 03:30:00 AM,27.961,,,,
20308,01/07/24 03:45:00 AM,28.060,,,,
20309,01/07/24 04:00:00 AM,28.357,,,,
20310,01/07/24 04:15:00 AM,27.862,,,,
20311,01/07/24 04:30:00 AM,28.258,,,,
20312,01/07/24 04:45:00 AM,28.258,,,,
20313,01/07/24 05:00:00 AM,27.862,,,,
20314,01/07/24 05:15:00 AM,28.357,,,,
20315,01/07/24 05:30:00 AM,28.159,,,,
20316,01/07/24 05:45:00 AM,27.862,,,,
20317,01/07/24 06:00:00 AM,28.456,,,,
20318,01/07/24 06:15:00 AM,28.060,,,,
20319,01/07/24 06:30:00 AM,28.060,,,,
20320,01/07/24 06:45:00 AM,28.456,,,,
20321,01/07/24 07:00:00 AM,27.961,,,,
20322,01/07/24 07:15:00 AM,28.159,,,,
20323,01/07/24 07:30:00 AM,28.357,,,,
20324,01/07/24 07:45:00 AM,27.862,,,,
20325,01/07/24 08:00:00 AM,28.258,,,,
20326,01/07/24 08:15:00 AM,28.357,,,,
20327,01/07/24 08:30:00 AM,27.862,,,,
20328,01/07/24 08:45:00 AM,28.456,,,,
20329,01/07/24 09:00:00 AM,28.357,,,,
20330,01/07/24 09:15:00 AM,27.862,,,,
20331,01/07/24 09:30:00 AM,28.456,,,,
20332,01/07/24 09:45:00 AM,28.258,,,,
20333,01/07/24 10:00:00 AM,27.862,,,,
20334,01/07/24 10:15:00 AM,28.555,,,,
20335,01/07/24 10:30:00 AM,28.159,,,,
20336,01/07/24 10:45:00 AM,27.961,,,,
20337,01/07/24 11:00:00 AM,28.456,,,,
20338,01/07/24 11:15:00 AM,28.159,,,,
20339,01/07/24 11:30:00 AM,27.961,,,,
20340,01/07/24 11:45:00 AM,28.456,,,,
20341,01/07/24 12:00:00 PM,27.961,,,,
20342,01/07/24 12:15:00 PM,28.159,,,,
20343,01/07/24 12:30:00 PM,28.456,,,,
20344,01/07/24 12:45:00 PM,27.961,,,,
20345,01/07/24 01:00:00 PM,28.357,,,,
20346,01/07/24 01:15:00 PM,28.357,,,,
20347,01/07/24 01:30:00 PM,27.862,,,,
20348,01/07/24 01:45:00 PM,28.456,,,,
20349,01/07/24 02:00:00 PM,28.357,,,,
20350,01/07/24 02:15:00 PM,27.862,,,,
20351,01/07/24 02:30:00 PM,28.555,,,,
20352,01/07/24 02:45:00 PM,28.258,,,,
20353,01/07/24 03:00:00 PM,27.961,,,,
20354,01/07/24 03:15:00 PM,28.655,,,,
20355,01/07/24 03:30:00 PM,28.159,,,,
20356,01/07/24 03:45:00 PM,28.159,,,,
20357,01/07/24 04:00:00 PM,28.555,,,,
20358,01/07/24 04:15:00 PM,28.060,,,,
20359,01/07/24 04:30:00 PM,28.357,,,,
20360,01/07/24 04:45:00 PM,28.655,,,,
20361,01/07/24 05:00:00 PM,28.060,,,,
20362,01/07/24 05:15:00 PM,28.655,,,,
20363,01/07/24 05:30:00 PM,28.555,,,,
20364,01/07/24 05:45:00 PM,27.961,,,,
20365,01/07/24 06:00:00 PM,28.655,,,,
20366,01/07/24 06:15:00 PM,28.555,,,,
20367,01/07/24 06:30:00 PM,27.862,,,,
20368,01/07/24 06:45:00 PM,28.655,,,,
20369,01/07/24 07:00:00 PM,28.456,,,,
20370,01/07/24 07:15:00 PM,27.961,,,,
20371,01/07/24 07:30:00 PM,28.754,,,,
20372,01/07/24 07:45:00 PM,28.357,,,,
20373,01/07/24 08:00:00 PM,27.961,,,,
20374,01/07/24 08:15:00 PM,28.754,,,,
20375,01/07/24 08:30:00 PM,28.357,,,,
20376,01/07/24 08:45:00 PM,28.060,,,,
20377,01/07/24 09:00:00 PM,28.754,,,,
20378,01/07/24 09:15:00 PM,28.258,,,,
20379,01/07/24 09:30:00 PM,28.159,,,,
20380,01/07/24 09:45:00 PM,28.754,,,,
20381,01/07/24 10:00:00 PM,28.159,,,,
20382,01/07/24 10:15:00 PM,28.258,,,,
20383,01/07/24 10:30:00 PM,28.754,,,,
20384,01/07/24 10:45:00 PM,28.060,,,,
20385,01/07/24 11:00:00 PM,28.357,,,,
20386,01/07/24 11:15:00 PM,28.655,,,,
20387,01/07/24 11:30:00 PM,28.060,,,,
20388,01/07/24 11:45:00 PM,28.555,,,,
20389,01/08/24 12:00:00 AM,28.655,,,,
20390,01/08/24 12:15:00 AM,27.961,,,,
20391,01/08/24 12:30:00 AM,28.655,,,,
20392,01/08/24 12:45:00 AM,28.555,,,,
20393,01/08/24 01:00:00 AM,27.961,,,,
20394,01/08/24 01:15:00 AM,28.655,,,,
20395,01/08/24 01:30:00 AM,28.555,,,,
20396,01/08/24 01:45:00 AM,27.961,,,,
20397,01/08/24 02:00:00 AM,28.754,,,,
20398,01/08/24 02:15:00 AM,28.555,,,,
20399,01/08/24 02:30:00 AM,27.961,,,,
20400,01/08/24 02:45:00 AM,28.754,,,,
20401,01/08/24 03:00:00 AM,28.456,,,,
20402,01/08/24 03:15:00 AM,27.961,,,,
20403,01/08/24 03:30:00 AM,28.853,,,,
20404,01/08/24 03:45:00 AM,28.357,,,,
20405,01/08/24 04:00:00 AM,28.060,,,,
20406,01/08/24 04:15:00 AM,28.754,,,,
20407,01/08/24 04:30:00 AM,28.357,,,,
20408,01/08/24 04:45:00 AM,28.159,,,,
20409,01/08/24 05:00:00 AM,28.853,,,,
20410,01/08/24 05:15:00 AM,28.258,,,,
20411,01/08/24 05:30:00 AM,28.258,,,,
20412,01/08/24 05:45:00 AM,28.853,,,,
20413,01/08/24 06:00:00 AM,28.159,,,,
20414,01/08/24 06:15:00 AM,28.357,,,,
20415,01/08/24 06:30:00 AM,28.754,,,,
20416,01/08/24 06:45:00 AM,28.159,,,,
20417,01/08/24 07:00:00 AM,28.357,,,,
20418,01/08/24 07:15:00 AM,28.754,,,,
20419,01/08/24 07:30:00 AM,28.159,,,,
20420,01/08/24 07:45:00 AM,28.357,,,,
20421,01/08/24 08:00:00 AM,28.754,,,,
20422,01/08/24 08:15:00 AM,28.159,,,,
20423,01/08/24 08:30:00 AM,28.357,,,,
20424,01/08/24 08:45:00 AM,28.754,,,,
20425,01/08/24 09:00:00 AM,28.159,,,,
20426,01/08/24 09:15:00 AM,28.456,,,,
20427,01/08/24 09:30:00 AM,28.754,,,,
20428,01/08/24 09:45:00 AM,28.159,,,,
20429,01/08/24 10:00:00 AM,28.357,,,,
20430,01/08/24 10:15:00 AM,28.754,,,,
20431,01/08/24 10:30:00 AM,28.159,,,,
20432,01/08/24 10:45:00 AM,28.357,,,,
20433,01/08/24 11:00:00 AM,28.853,,,,
20434,01/08/24 11:15:00 AM,28.159,,,,
20435,01/08/24 11:30:00 AM,28.357,,,,
20436,01/08/24 11:45:00 AM,28.754,,,,
20437,01/08/24 12:00:00 PM,28.258,,,,
20438,01/08/24 12:15:00 PM,28.357,,,,
20439,01/08/24 12:30:00 PM,28.853,,,,
20440,01/08/24 12:45:00 PM,28.159,,,,
20441,01/08/24 01:00:00 PM,28.357,,,,
20442,01/08/24 01:15:00 PM,28.853,,,,
20443,01/08/24 01:30:00 PM,28.357,,,,
20444,01/08/24 01:45:00 PM,28.357,,,,
20445,01/08/24 02:00:00 PM,29.053,,,,
20446,01/08/24 02:15:00 PM,28.159,,,,
20447,01/08/24 02:30:00 PM,28.159,,,,
20448,01/08/24 02:45:00 PM,28.953,,,,
20449,01/08/24 03:00:00 PM,28.357,,,,
20450,01/08/24 03:15:00 PM,28.258,,,,
20451,01/08/24 03:30:00 PM,28.853,,,,
20452,01/08/24 03:45:00 PM,28.357,,,,
20453,01/08/24 04:00:00 PM,28.258,,,,
20454,01/08/24 04:15:00 PM,28.953,,,,
20455,01/08/24 04:30:00 PM,28.357,,,,
20456,01/08/24 04:45:00 PM,28.159,,,,
20457,01/08/24 05:00:00 PM,28.953,,,,
20458,01/08/24 05:15:00 PM,28.456,,,,
20459,01/08/24 05:30:00 PM,28.060,,,,
20460,01/08/24 05:45:00 PM,28.853,,,,
20461,01/08/24 06:00:00 PM,28.456,,,,
20462,01/08/24 06:15:00 PM,28.159,,,,
20463,01/08/24 06:30:00 PM,28.953,,,,
20464,01/08/24 06:45:00 PM,28.555,,,,
20465,01/08/24 07:00:00 PM,28.060,,,,
20466,01/08/24 07:15:00 PM,28.953,,,,
20467,01/08/24 07:30:00 PM,28.456,,,,
20468,01/08/24 07:45:00 PM,28.159,,,,
20469,01/08/24 08:00:00 PM,28.953,,,,
20470,01/08/24 08:15:00 PM,28.456,,,,
20471,01/08/24 08:30:00 PM,28.159,,,,
20472,01/08/24 08:45:00 PM,28.953,,,,
20473,01/08/24 09:00:00 PM,28.456,,,,
20474,01/08/24 09:15:00 PM,28.159,,,,
20475,01/08/24 09:30:00 PM,28.853,,,,
20476,01/08/24 09:45:00 PM,28.456,,,,
20477,01/08/24 10:00:00 PM,28.258,,,,
20478,01/08/24 10:15:00 PM,28.953,,,,
20479,01/08/24 10:30:00 PM,28.456,,,,
20480,01/08/24 10:45:00 PM,28.258,,,,
20481,01/08/24 11:00:00 PM,28.953,,,,
20482,01/08/24 11:15:00 PM,28.357,,,,
20483,01/08/24 11:30:00 PM,28.159,,,,
20484,01/08/24 11:45:00 PM,28.953,,,,
20485,01/09/24 12:00:00 AM,28.456,,,,
20486,01/09/24 12:15:00 AM,28.060,,,,
20487,01/09/24 12:30:00 AM,28.853,,,,
20488,01/09/24 12:45:00 AM,28.456,,,,
20489,01/09/24 01:00:00 AM,28.060,,,,
20490,01/09/24 01:15:00 AM,28.853,,,,
20491,01/09/24 01:30:00 AM,28.456,,,,
20492,01/09/24 01:45:00 AM,28.060,,,,
20493,01/09/24 02:00:00 AM,28.953,,,,
20494,01/09/24 02:15:00 AM,28.456,,,,
20495,01/09/24 02:30:00 AM,28.060,,,,
20496,01/09/24 02:45:00 AM,28.953,,,,
20497,01/09/24 03:00:00 AM,28.456,,,,
20498,01/09/24 03:15:00 AM,28.060,,,,
20499,01/09/24 03:30:00 AM,28.853,,,,
20500,01/09/24 03:45:00 AM,28.456,,,,
20501,01/09/24 04:00:00 AM,28.060,,,,
